P,Dec,Ra,run,field,camcol
0.9999876022338868,13.314593377618626,212.29994592788427,003996,0055,3
1.0,12.663077850996766,213.1913571473462,003996,0061,2
0.9999998807907104,12.395666978440198,213.25413264923412,003996,0061,1
0.9993146657943726,13.254405437341653,213.63541419734733,003971,0100,4
0.9997126460075378,14.42466370793334,224.5385656011583,005322,0098,5
0.999999463558197,13.455357291618132,214.05293277273367,003996,0066,4
0.9999991655349731,12.947242944426277,214.1162179760493,003971,0103,3
0.9999833703041076,14.362590861074654,215.66385352519572,005326,0105,2
0.9999998807907104,14.424758456895484,215.91092611998485,005326,0106,2
0.999747097492218,12.91894383662656,216.47792696226443,003971,0119,4
0.9370148181915284,13.027814804168424,216.6187430580312,003971,0119,4
0.9999943971633912,13.124040763333614,216.4869038565167,003996,0082,4
0.9999974966049194,13.797904321958743,221.5534806950521,005326,0143,3
0.99998676776886,15.686440219945633,216.5725077235267,005322,0046,5
0.9999313950538636,13.169660465971786,221.7481293689483,005322,0082,1
0.9999999403953552,15.096455395558133,221.78719611750412,005326,0143,6
0.9992124438285828,15.659216357499997,217.52257433404137,005322,0052,5
0.9999685287475586,14.62462755729022,218.08886464093547,005322,0057,3
0.9999997615814208,14.936425053281264,219.55142402427356,005322,0066,4
0.9996380805969238,13.34841950020688,219.7526973988816,003971,0139,6
0.9485089778900146,12.49332709147535,220.52809714117933,003971,0145,4
0.9999788999557496,15.331190823418378,220.9581942379928,005326,0137,6
0.9978715181350708,13.713496421010316,212.59793142778383,003996,0056,4
0.9999998211860656,15.76437468044953,219.26999197764636,005308,0181,1
0.999941110610962,8.087050986816534,210.5541810961087,003903,0195,1
0.9992433786392212,10.621172968866013,210.74121900775395,003894,0047,2
0.9999791383743286,10.62886173683289,210.7208940878509,003894,0047,2
0.999885320663452,6.149409471946092,211.6574968912004,003905,0080,2
0.9999998807907104,6.569745347304778,211.82123836096736,003905,0080,3
0.9999991655349731,8.594350639262952,212.63521408995797,003909,0115,3
0.999997854232788,9.226890418209276,212.81775653865628,003903,0209,4
0.999770998954773,11.529680554298498,216.3574972295882,003836,0446,5
0.9998231530189514,8.169442756821537,218.034862657158,003909,0151,3
0.9999998807907104,10.794930888881185,218.484873026846,003836,0460,4
0.9999496936798096,8.846983613215624,220.6728306001208,003903,0261,5
0.9989160299301147,9.21108704916576,220.75511248065928,003836,0476,1
0.9996079206466676,9.938901889223182,221.71038875125615,003836,0482,3
0.9999955892562866,8.369222389839207,222.63819707327409,003903,0274,4
0.960353136062622,4.143835320468883,215.18129061000616,002190,0221,3
0.9808861017227172,4.154249748699447,215.0976723319257,002190,0221,3
0.9980514645576476,4.17144918668642,215.1891803854844,002190,0221,3
0.9999966621398926,5.803362060504273,222.0508484016592,003910,0079,3
0.9971497058868408,4.604740283078384,223.1811635517,002190,0274,5
0.9999969005584716,4.93762013546224,223.63001408463936,003910,0090,1
0.9999996423721312,6.201573739272893,220.30941143460308,002391,0088,4
0.9999552369117736,7.627839338526568,221.36198862436464,003903,0267,2
0.9999982118606568,7.091319165992135,223.07783085643248,003909,0184,2
0.9994690418243408,24.290278340893856,222.56379571055805,004649,0251,3
0.9999976754188538,3.8308818901242896,232.7767152795362,001478,0165,5
0.9999998807907104,24.21633403189494,230.98790766530996,004588,0162,4
0.9999998807907104,6.1943316718920745,239.1533343220245,003903,0385,4
0.9999989867210388,11.217056568710056,237.7180078319617,005322,0187,4
0.9999949932098388,12.022247608400074,233.05405961512903,005326,0219,4
0.9999997615814208,12.06360114165124,233.49531512033025,005322,0159,4
0.9999986290931702,15.621806358389698,233.00617355711896,005194,0769,4
0.9999940991401672,8.971171991035138,239.29674766722397,003972,0103,4
1.0,14.932751843683336,227.88928794024557,005314,0330,4
0.9999984502792358,15.901705966086336,228.9413440440368,005194,0743,2
0.9999986886978148,12.93052435404484,229.41218550974887,005322,0131,4
0.999999701976776,14.408790254540524,231.60988692226476,005308,0261,4
0.999999463558197,12.967882917987804,231.93823071065717,005322,0147,5
0.9999291896820068,16.00856581824367,233.6440928016685,005183,0657,5
0.99980628490448,16.17805115304067,233.5684523318047,005183,0657,5
1.0,12.33704758894508,233.7829542292306,005326,0223,5
0.9999994039535522,13.21783908163175,233.9240803239212,005317,0070,3
0.9999985694885254,16.22173700319623,236.3616908954297,004678,0231,3
0.9999999403953552,13.458840748175191,236.73342727922568,005308,0294,5
0.999995231628418,13.6652144255506,236.77963288583683,005194,0796,2
1.0,15.243225086806223,237.0159104578654,005323,0060,2
0.9999998807907104,11.888013762224393,237.3350196543453,005308,0301,2
0.9999994039535522,15.873367476713389,237.82296363139085,005323,0063,4
0.9997475147247314,15.937564967267246,238.70547161914936,005323,0068,5
0.9999989867210388,14.26755889126133,238.7416562641011,005194,0807,5
0.9999318718910216,14.35862465590291,239.3133592027512,005330,0068,5
0.9999975562095642,14.040266589125856,230.5260375380103,005314,0348,3
0.9999884963035583,14.507507552273625,238.78957299948672,005330,0064,5
0.9974310398101808,9.254778588628731,225.89553957646103,003894,0147,3
0.999998927116394,11.647592915510018,225.89649014393788,003972,0013,4
0.9999997615814208,8.58521780965234,226.8298188647384,003894,0154,2
0.999997854232788,11.032225018083352,227.79306670373532,003996,0157,3
0.9067891836166382,11.1188742202052,227.76462989254696,003996,0157,3
0.9997552633285522,8.6489340218392,229.40176075813457,003894,0171,3
0.999999701976776,11.764910777500935,230.77067741483904,005322,0142,2
0.9999632239341736,8.6114803156327,231.455418659878,003836,0547,3
0.9999998807907104,10.447053866874915,232.04148026014215,003972,0054,4
0.9999992847442628,8.446727538470581,234.95276915235317,003836,0570,4
0.9999995827674866,11.743578183486806,235.7683263307524,005326,0236,5
0.999951958656311,8.51162150771237,236.473107604133,003836,0579,5
0.9999476075172424,8.698046788360392,236.4786445215878,003836,0579,5
0.9999990463256836,9.977452150781492,236.94015239654104,003972,0086,5
0.9999999403953552,10.791155918031844,237.3664507815999,005322,0185,3
0.9999317526817322,8.03090407021117,237.89546107737,003836,0589,4
0.9999998807907104,10.509467012224793,237.28376989625883,005326,0248,3
0.9999972581863404,5.4481907758078,225.4163763917371,002391,0122,3
0.9999871850013732,5.012080101860502,226.8957401168276,003910,0111,2
0.9821203351020812,4.549135438370412,230.4617242615749,002391,0156,2
0.9998408555984496,4.51113724006721,230.454357211388,002391,0156,2
0.9999982714653016,5.146236392375813,232.6391006046457,002391,0170,4
0.9999940991401672,5.7930561831835305,234.0359721173729,003909,0258,2
0.9999998807907104,4.579930602184644,235.4868368706394,003910,0168,3
0.9999816417694092,4.307208498923854,237.4605523288131,002391,0203,3
0.9997721314430236,6.031934068982493,227.6434027227264,002391,0137,5
0.9999994039535522,6.443258400868727,228.0662259253857,003903,0312,1
1.0,7.829459062077708,232.59047566657117,003894,0193,2
0.9998865723609924,7.545591373082689,234.99267758876277,003836,0571,2
0.9999849796295166,7.5885033457915005,234.9989445378884,003836,0571,2
0.999860405921936,7.181674950380136,236.2652919968862,003894,0217,2
0.9999997615814208,8.1540717487101,226.88523711542516,003903,0302,5
0.9999909996986388,24.13642980904561,242.9100399654964,003900,0713,4
0.9999992847442628,16.08587656923913,244.18583832432208,004649,0397,3
0.999999463558197,15.703132672667932,244.4378090840222,004646,0335,2
0.999640703201294,10.13900357950725,241.8655546129684,005322,0215,4
0.9999998807907104,28.194686012725576,241.6814829491799,003997,0047,2
0.9999912977218628,24.275566021786155,242.90380332353385,003900,0712,4
0.9999980926513672,27.24116212325779,243.6301342965928,003997,0060,3
1.0,27.662467245728735,243.63179851495985,003992,0147,4
0.9994505047798156,24.741376631048187,243.7364289972375,003927,0115,2
1.0,26.45047779545856,243.9720965619389,003992,0154,2
0.999999463558197,27.72779718062642,247.16800389884008,003926,0145,5
0.999991774559021,26.774177402699223,247.58919301733755,003926,0151,4
1.0,24.125920139087217,249.55547283475025,003997,0101,5
0.9999818205833436,14.13576587011149,240.3349713850632,005323,0082,2
0.9999995231628418,14.510579053657338,240.9717302078915,004678,0263,3
0.999999701976776,13.58349980158298,242.00684429014805,004678,0271,2
0.9999980926513672,13.16356263929603,242.5121239969696,005194,0832,5
0.9999971985816956,13.096975682581292,242.5150238139496,005194,0833,5
0.9992907643318176,13.14283258427427,243.1753869491308,004678,0280,2
0.999997615814209,11.696561430106817,245.001502619668,005330,0108,3
0.9999977946281432,14.58614428241359,245.16536808713803,004674,0279,4
0.9999992847442628,11.904977287642986,245.6431221596034,005330,0112,4
0.9999998211860656,11.739368774217908,245.9449279114214,005330,0114,4
0.9996187686920166,13.58358804887522,246.88430179921724,004670,0330,3
0.9999992847442628,11.531937731571128,247.8142115409813,004678,0312,2
0.9984731674194336,14.655857982166118,246.57373498917417,004649,0415,2
0.9999998807907104,9.117666740396864,241.9732651219021,005322,0217,2
0.9999998807907104,10.298109905879452,243.2525746743501,005308,0341,2
0.999985694885254,10.56379764380902,245.2231781973425,005308,0353,4
0.9836417436599731,10.609173158959171,245.19145870474856,005308,0353,4
0.9999969005584716,9.872570991582103,245.8847490828105,005308,0358,3
0.9999946355819702,6.544252168817768,243.0855512476316,003836,0625,3
0.9999547004699708,6.7488268138511085,247.69255717721413,003972,0160,3
0.9999998807907104,27.98159330911493,344.3396057317623,006354,0139,4
1.0,14.754005325474663,343.9550858873552,001739,0199,5
0.9999998807907104,24.10265617760208,343.0651255255931,004880,0103,5
0.9999939203262328,24.7109829985153,344.8137257112997,006354,0160,1
0.9999850988388062,32.18901404003674,341.9328443591023,006182,0275,5
0.9999708533287048,30.252133552854158,342.57090575675335,006182,0288,4
0.9999998807907104,29.8299585485863,342.0134173579712,006354,0122,2
0.9999992847442628,28.907060657284013,341.9397809012375,006182,0294,1
0.9999954700469972,29.014429636607808,343.34784350679706,006354,0130,3
0.999819815158844,27.253914242730417,359.9378485155488,004135,0288,2
0.9999953508377076,30.672579421292085,359.62492566937163,004135,0266,3
0.9999871850013732,14.376065842419296,346.94097586504586,002566,0224,4
0.9919692277908324,14.392252897670826,346.9646750487725,002566,0224,4
0.9999997615814208,13.810041879092427,351.177589866641,002566,0251,2
0.9999989867210388,15.03268342642568,352.7953964722284,001739,0256,4
0.9999998807907104,15.743948623668684,354.03573434063634,002566,0270,6
0.9999984502792358,14.233840467940723,357.8494005124376,002566,0294,2
0.9998739361763,14.585286124692074,358.2651198940947,002566,0297,3
0.9999991655349731,15.45975426398982,359.1832119147909,002566,0303,5
0.9999990463256836,16.090607177421884,359.683387581134,001739,0301,6
1.0,25.87435601650884,346.288399184079,006354,0157,5
0.9999935626983644,26.548017717262745,359.8507386287755,004152,0115,1
0.9999994039535522,24.144832327375305,347.66214340937023,006366,0094,6
0.999990701675415,31.1297121038716,359.6375565004157,004152,0085,3
0.9999998807907104,8.503613470475877,224.334173162801,003903,0285,5
0.9999995231628418,5.9367538288998265,146.03777755552346,002986,0184,4
0.9999988079071044,7.764495955899364,235.7034470112789,003894,0213,3
0.9999971985816956,6.838308412063828,240.4516387355156,003894,0245,3
0.9999964237213136,6.12566037940535,243.10467573552685,003836,0625,2
0.999994158744812,23.954400010751776,176.65161850070967,005224,0156,2
0.9999665021896362,25.397809295765647,141.15888991710884,005045,0204,5
0.9509134888648988,25.33576509680312,141.01485403033325,005045,0204,5
0.999963879585266,25.634242581984097,141.21998170870887,005038,0105,6
0.9999991655349731,24.048344861320995,142.65391079517778,005061,0196,6
0.9999986886978148,25.81198252734384,147.3974749511549,004632,0046,1
0.9999995231628418,27.597230516512997,152.29093101066823,004632,0077,2
0.9999997615814208,27.338766050697487,152.7051401647636,004632,0079,1
0.9999992847442628,24.06563868066157,152.8175793976353,005112,0287,4
0.9999916553497314,27.853962485040352,156.14370926312947,005061,0281,6
1.0,24.780304408696757,160.11554706841656,005112,0331,2
0.9998186826705932,25.662463104701985,165.58919418696348,005112,0365,2
0.9999971389770508,28.12212277446692,166.43854822718018,005071,0338,2
0.9999761581420898,25.918006931871137,168.19866903775275,005112,0381,2
0.9999929666519164,27.909776372062456,171.53301378647143,005112,0402,6
0.9999995231628418,25.94557810781144,173.73936755713646,005087,0148,1
1.0,26.35013980349304,177.48589553313067,005112,0436,1
0.9989328384399414,27.25070552835517,178.12235612486995,005112,0441,3
0.9999580979347228,27.347302827558156,179.35034778624893,005112,0448,3
1.0,27.83549374273804,187.9945608695645,005115,0109,4
0.9999945163726808,27.393638698607308,200.71624353109976,005115,0184,5
0.999814510345459,26.91191448950721,201.43488246044424,005115,0189,4
0.9999998807907104,25.753361650375385,205.47139693995268,004674,0021,3
0.9999992847442628,26.796173242437774,206.4620355847867,004674,0025,6
0.9999916553497314,28.03148914373885,211.24788181143688,004646,0115,5
0.9999986886978148,27.98783723683295,211.31100065147243,004649,0180,5
0.999997615814209,26.24604124790861,214.21765674797925,004646,0135,2
0.9999784231185912,26.556054505059592,217.5576787049048,004649,0218,5
0.9999637603759766,24.765281072714217,228.26137736602905,004588,0145,3
1.0,24.436868353765863,235.7212424425896,004576,0747,5
0.999996542930603,24.463197364869536,139.45903270734513,005045,0193,4
0.9999992847442628,26.47351728412353,144.7351442879271,005038,0127,5
0.9999971389770508,28.104694207258035,148.53877603241747,005038,0152,6
0.9999973177909852,24.723535405490008,153.88684032905235,005112,0294,5
0.9993350505828856,24.29785173985613,155.01920380298606,005080,0276,4
0.9938045740127563,24.443203350975832,155.0671065400694,005080,0276,4
1.0,25.73877473661358,158.11338692405678,005112,0321,5
0.9999794960021972,27.05044421884581,159.89200033318824,005071,0299,2
1.0,28.056411021595807,166.78208122879445,005061,0342,2
0.999981164932251,26.83252026421796,166.89102566014904,005087,0108,5
0.9999985694885254,24.06090505526652,167.87294805563738,005224,0103,4
0.9999970197677612,27.672598422473182,171.09944993816544,005087,0134,6
0.9999980926513672,24.253025522266444,171.2557073985528,005140,0129,3
0.9999999403953552,27.742916367596628,171.42487883419733,005087,0136,6
0.996908724308014,24.299228030315344,171.66101208741853,005140,0131,3
0.9999994039535522,24.53604737726256,172.12955277470536,005224,0129,4
0.9999988079071044,25.654165883609487,172.5034240741972,005140,0137,6
0.9999980926513672,24.29249832472331,172.59779772452674,005140,0137,3
0.9999964833259584,24.72025489645385,174.2022112732992,005224,0142,4
0.9999959468841552,25.480528049325542,176.19244294259005,005116,0049,5
1.0,27.4181468881654,176.77791410960202,005087,0167,4
0.9999498128890992,24.92605925465326,177.654490282369,005224,0163,4
1.0,25.46081535963296,178.75473382575532,005224,0170,5
0.9999130964279176,25.048321451082217,179.46668748050712,005224,0174,4
0.9999995231628418,26.900685246050195,179.6891110120143,005112,0450,2
0.9999997615814208,24.758974372571465,180.08978408536038,005116,0072,3
0.99996417760849,25.69478536299343,180.12199968807192,005116,0073,5
1.0,27.066538326063338,181.80571725645868,005087,0197,3
0.9999997615814208,26.76542735108822,184.07726364905344,005087,0210,2
0.9999054670333862,25.742500763431064,184.87520515243253,005116,0101,5
0.9999970197677612,24.71250163447156,185.3261908075125,005224,0209,3
0.9999983310699464,27.99845047574504,185.72671604689583,005087,0220,5
0.9999395608901978,25.51157741466313,186.5329336753152,005224,0217,5
0.9999990463256836,27.504062899735057,186.58099438054987,005087,0225,4
0.9999924898147584,24.281364501150247,186.59176024833744,005224,0217,2
0.9999994039535522,25.089702641716467,187.0531360435189,005224,0220,4
0.9999966025352478,26.78360915691808,187.1020687350476,005087,0228,2
0.9999963641166688,24.548680280896452,188.81190150905636,005224,0231,3
1.0,27.14775097012771,189.1693718595279,005087,0240,3
0.9999921321868896,27.532800637789517,189.3135788793401,005087,0241,4
0.9999963641166688,27.29760702859337,190.88547530385685,005115,0126,3
0.999951720237732,25.29109686804478,190.9683794910339,005116,0138,4
0.9999998807907104,24.66334956818466,191.4301530855868,005116,0141,3
0.9999999403953552,24.999135675737627,192.20387231300305,005224,0251,4
0.9999997615814208,26.72966168850436,195.9872355870828,005087,0281,3
0.9999966621398926,24.94365395299276,196.3033239507986,005116,0170,4
0.9999945163726808,24.09230087694455,197.343334470712,005224,0283,3
0.9999997615814208,24.74217299536287,199.5317261392317,005224,0295,5
0.9999946355819702,26.73967697228502,200.41252686380227,005087,0307,4
0.9999841451644896,25.797412514101197,202.4130394196512,005115,0196,2
0.9999999403953552,25.62685761388208,202.8898485152911,005087,0323,2
1.0,26.17939516692636,203.3245715760159,005115,0201,3
0.9999991655349731,27.23864765845072,204.26495264517143,005115,0205,6
0.9999984502792358,26.99440677257028,204.8474961161311,004674,0016,6
0.9999988079071044,25.04047952484564,208.7392812199489,004670,0079,2
0.999998927116394,27.71000946213709,209.66834439090948,004649,0171,4
0.9999995231628418,25.26028312881294,211.4654839715004,004670,0094,4
0.9999999403953552,25.559425398464025,212.7693290685748,004670,0102,5
0.9999548196792604,25.716725238976668,216.3842051688593,004646,0148,2
0.9999999403953552,27.24438881192048,216.52549434027188,004649,0211,6
0.9999983310699464,27.68904080640013,216.7138989698764,004623,0356,2
0.9999995231628418,27.891598681442776,217.95700287585757,004623,0363,3
0.9999999403953552,25.051251495232837,218.33348795727125,004649,0225,2
0.9999997615814208,25.96999528542208,219.9729797456948,004649,0233,5
0.9999998211860656,25.836116109110502,222.0421682859666,004649,0245,6
0.9999579191207886,27.43184695707145,222.5633058493492,004628,0054,5
0.9999516010284424,24.940039064664184,222.62919372991144,004646,0186,4
0.9997241497039796,24.821542426127785,222.62553831609625,004646,0186,4
0.9999937415122986,27.61979423651627,223.35613376220556,004628,0058,6
0.9999966621398926,25.521339800448946,223.89520866606296,004628,0066,2
0.9999998211860656,26.003917238685027,225.43804606334436,004628,0073,4
0.9999997615814208,25.905253294890976,227.3276832949978,004588,0137,5
0.9999996423721312,26.03133842187108,227.68856805194144,004628,0086,6
0.9999966621398926,25.53307198502418,228.47419665935075,004588,0144,5
0.9940287470817566,25.71890177019201,228.4233485887743,004588,0144,5
0.9999996423721312,26.29410643960446,229.97535938460803,004570,0145,3
0.9999991655349731,24.742313472984357,232.31536059591292,004570,0162,2
0.9999994039535522,24.43731730670966,234.8776866995648,004576,0743,4
0.9833415746688844,24.315526268740356,234.81408382577865,004576,0743,4
0.9999957084655762,24.2563804851145,236.6092005055597,004570,0187,5
0.9999911785125732,24.257051033063284,238.1856285600394,004010,0168,3
0.999998927116394,9.21693969903316,206.57255708069744,003903,0168,3
0.999974012374878,23.985588893623444,183.798815189917,005116,0095,1
0.9999994039535522,23.98677865165796,188.4237208232702,005116,0123,1
0.9999251961708068,23.864112125517725,189.352858004853,005224,0234,1
0.9999998807907104,23.949957841947302,207.8259689130299,005116,0241,5
0.9998809099197388,15.407205250270671,326.1972021604264,006177,0303,4
0.988963544368744,13.96605509247652,339.906785950747,001739,0172,4
0.9275397062301636,15.205487022568017,343.0187523449152,001739,0193,6
1.0,14.80057082410688,343.7809657182964,001739,0198,5
0.9999983310699464,14.17040263953889,345.76253619556775,001739,0210,3
0.999573290348053,14.017719616421092,346.2171654279714,002566,0219,3
0.9998321533203124,14.366088996534712,347.31830699445857,002566,0226,4
0.9999999403953552,16.02217907939084,349.7654776241944,006354,0225,1
0.9995985627174376,13.837762604350097,350.88209961433915,002566,0249,2
0.9999979734420776,14.427960075279907,350.9313341056586,001739,0244,3
0.999932050704956,14.831444947688883,350.92946782544743,001739,0244,4
0.9999696016311646,15.885508856467071,351.04681711631497,006366,0153,4
0.9999998807907104,15.078286323098792,351.5587788400395,002566,0254,5
0.9999994039535522,14.81324091074317,351.8687586941689,002566,0256,4
0.9999998807907104,15.04479858353208,0.7960527122296347,002566,0314,4
0.9999999403953552,15.51076182125618,1.6430466259062702,002566,0319,5
0.999995231628418,15.754951145793552,1.9659355851045737,001739,0315,5
0.9999997615814208,15.139139923702158,5.775125198906199,002566,0346,4
0.9999996423721312,15.99394966487296,6.040421824923724,002566,0347,6
0.9988696575164796,14.367613173502672,6.277177040791933,001904,0191,2
0.9999999403953552,14.618597613827545,9.868201208704786,001035,0029,3
0.9999957084655762,14.235480796008392,10.23343549889344,001035,0031,2
0.9973225593566896,14.0511628064579,12.253577957504795,001035,0045,2
0.9997609853744508,15.214273864905536,16.02062207669877,001035,0069,5
0.9994118213653564,15.272396212314357,16.149504692681628,001035,0069,5
0.9998366236686708,14.660363426963492,21.761582137872992,001043,0142,4
0.9999992847442628,14.502160869965458,21.98624962779351,001035,0107,4
0.999984622001648,15.24841740105737,22.13754410824717,001035,0108,6
0.999998927116394,14.66026233637062,24.35459034988207,001035,0122,5
0.9999994039535522,26.683422030049936,165.17720823038036,005087,0098,5
0.999971866607666,26.90851302230098,166.73842822997634,005087,0107,5
0.9999802112579346,28.100067834519507,168.81098550674653,005071,0352,1
0.9999998807907104,27.180623273931914,169.05803433289856,005087,0121,5
0.9998183250427246,27.172693358117154,171.750549365707,005112,0403,4
0.9990997910499572,26.077025854523384,172.72433029970867,005112,0408,1
0.9999845027923584,25.98331695010565,178.31847272533034,005116,0062,6
0.9998083114624025,28.03672846370478,178.32426445843973,005112,0442,5
0.999999701976776,27.213341053248605,183.35170419155097,005087,0206,3
0.9789196252822876,27.52986744932142,187.41702617129664,005087,0230,4
0.9999871253967284,26.31007248136805,190.06183363064304,005087,0246,1
0.9997027516365052,26.32188593403141,190.0071208863101,005087,0246,1
0.9999996423721312,27.73606733157589,190.50172383476857,005115,0124,4
0.9901720285415648,27.7887550123643,190.4853690402356,005115,0124,4
0.9999982118606568,27.721826148060785,190.84664348517296,005115,0126,4
0.999987542629242,27.294498568207416,190.9175336966118,005115,0127,3
0.99999737739563,27.965910775102977,191.15584341597187,005087,0252,5
0.9597388505935668,27.89144945464952,191.1847201349757,005087,0252,5
0.999967098236084,27.034467974598268,118.180963412248,002864,0061,3
0.99999338388443,26.93045572887774,119.45093597501484,002961,0035,5
0.9999997615814208,26.305320509207878,121.00799037861594,003462,0075,5
0.9999566674232484,26.27653648070216,121.7554793824401,003462,0078,4
0.9999722242355348,26.09473861369493,123.23026809963098,003560,0104,5
